date;tournament_id;prefecture;shop;format;placement;player;archetype
31 Jan 26;3913;Ōsaka;GIRAFULLなんば店;City League (JP);7;バツローグオトゥ;mega froslass mega starmie
31 Jan 26;3913;Ōsaka;GIRAFULLなんば店;City League (JP);8;ニッタ;garchomp roserade
31 Jan 26;3913;Ōsaka;GIRAFULLなんば店;City League (JP);9;ハレルヤ;honchkrow porygon-z
31 Jan 26;3913;Ōsaka;GIRAFULLなんば店;City League (JP);10;コニアツ;mega lucario hariyama
31 Jan 26;3913;Ōsaka;GIRAFULLなんば店;City League (JP);11;マッギョ;mega starmie dusknoir
31 Jan 26;3913;Ōsaka;GIRAFULLなんば店;City League (JP);12;らいらい;mega starmie mega froslass
31 Jan 26;3913;Ōsaka;GIRAFULLなんば店;City League (JP);13;PARU;barbaracle okidogi
31 Jan 26;3913;Ōsaka;GIRAFULLなんば店;City League (JP);14;むぎ;mega starmie froslass
31 Jan 26;3913;Ōsaka;GIRAFULLなんば店;City League (JP);15;けんしん;mega meganium ogerpon
31 Jan 26;3913;Ōsaka;GIRAFULLなんば店;City League (JP);16;shiskey;dragapult dusknoir
31 Jan 26;3912;Ōsaka;GIRAFULLなんば店;City League (JP);1;とりさん;mega lucario hariyama
31 Jan 26;3912;Ōsaka;GIRAFULLなんば店;City League (JP);2;サックン;alakazam dudunsparce
31 Jan 26;3912;Ōsaka;GIRAFULLなんば店;City League (JP);3;スクラッパー;alakazam zoroark
31 Jan 26;3912;Ōsaka;GIRAFULLなんば店;City League (JP);4;ベター;zoroark darmanitan
31 Jan 26;3912;Ōsaka;GIRAFULLなんば店;City League (JP);5;どいや;grimmsnarl froslass
31 Jan 26;3912;Ōsaka;GIRAFULLなんば店;City League (JP);6;馬子;mega starmie mega froslass
31 Jan 26;3912;Ōsaka;GIRAFULLなんば店;City League (JP);7;Aripon;archaludon
31 Jan 26;3912;Ōsaka;GIRAFULLなんば店;City League (JP);8;ゴッドモン;mega lucario hariyama
31 Jan 26;3912;Ōsaka;GIRAFULLなんば店;City League (JP);9;MBOON;grimmsnarl froslass
31 Jan 26;3912;Ōsaka;GIRAFULLなんば店;City League (JP);10;たけこ;mega starmie mega froslass
31 Jan 26;3912;Ōsaka;GIRAFULLなんば店;City League (JP);11;ミカミ;mega froslass mega starmie
31 Jan 26;3912;Ōsaka;GIRAFULLなんば店;City League (JP);12;null;mega lucario hariyama
31 Jan 26;3912;Ōsaka;GIRAFULLなんば店;City League (JP);13;むらさき;mega venusaur ogerpon
31 Jan 26;3912;Ōsaka;GIRAFULLなんば店;City League (JP);14;サラー;zoroark
31 Jan 26;3912;Ōsaka;GIRAFULLなんば店;City League (JP);15;まっつん;alakazam dudunsparce
31 Jan 26;3912;Ōsaka;GIRAFULLなんば店;City League (JP);16;負け犬;mega lucario hariyama
31 Jan 26;3911;Tōkyō;TSUTAYA西友町田店;City League (JP);1;ほ;alakazam dudunsparce
31 Jan 26;3911;Tōkyō;TSUTAYA西友町田店;City League (JP);2;おっち;mega lucario hariyama
31 Jan 26;3911;Tōkyō;TSUTAYA西友町田店;City League (JP);3;りょき;mega lucario hariyama
31 Jan 26;3911;Tōkyō;TSUTAYA西友町田店;City League (JP);4;まーせ;mega starmie mega froslass
31 Jan 26;3911;Tōkyō;TSUTAYA西友町田店;City League (JP);5;うどん;grimmsnarl froslass
31 Jan 26;3911;Tōkyō;TSUTAYA西友町田店;City League (JP);6;スギ;grimmsnarl froslass
31 Jan 26;3911;Tōkyō;TSUTAYA西友町田店;City League (JP);7;ザングース;zacian-crowned munkidori
31 Jan 26;3911;Tōkyō;TSUTAYA西友町田店;City League (JP);8;夏楽;dipplin thwackey
31 Jan 26;3911;Tōkyō;TSUTAYA西友町田店;City League (JP);9;よっち;honchkrow porygon-z
31 Jan 26;3911;Tōkyō;TSUTAYA西友町田店;City League (JP);10;運だけコイン投げ太郎;bellibolt kilowattrel
31 Jan 26;3911;Tōkyō;TSUTAYA西友町田店;City League (JP);11;しょぽ;ogerpon mega venusaur
31 Jan 26;3911;Tōkyō;TSUTAYA西友町田店;City League (JP);12;テイル;dragapult dusknoir
31 Jan 26;3911;Tōkyō;TSUTAYA西友町田店;City League (JP);13;JIN;mega lucario hariyama
31 Jan 26;3911;Tōkyō;TSUTAYA西友町田店;City League (JP);14;ねむ;mega lucario hariyama
31 Jan 26;3911;Tōkyō;TSUTAYA西友町田店;City League (JP);15;きんぱん;spidops mewtwo
31 Jan 26;3911;Tōkyō;TSUTAYA西友町田店;City League (JP);16;はるぼう;dragapult meowth
31 Jan 26;3910;Aichi;BOOKOFF SUPER BAZAAR 248号西友岡崎店;City League (JP);1;ロハス;dragapult froslass
31 Jan 26;3910;Aichi;BOOKOFF SUPER BAZAAR 248号西友岡崎店;City League (JP);2;鈴音;jellicent
31 Jan 26;3910;Aichi;BOOKOFF SUPER BAZAAR 248号西友岡崎店;City League (JP);3;りゅ;mega lucario hariyama
31 Jan 26;3910;Aichi;BOOKOFF SUPER BAZAAR 248号西友岡崎店;City League (JP);4;うえ;mega lucario hariyama
31 Jan 26;3910;Aichi;BOOKOFF SUPER BAZAAR 248号西友岡崎店;City League (JP);5;mash;mega lucario hariyama
31 Jan 26;3910;Aichi;BOOKOFF SUPER BAZAAR 248号西友岡崎店;City League (JP);6;肉弁慶;mega lucario hariyama
31 Jan 26;3910;Aichi;BOOKOFF SUPER BAZAAR 248号西友岡崎店;City League (JP);7;みっくん;zoroark munkidori
31 Jan 26;3910;Aichi;BOOKOFF SUPER BAZAAR 248号西友岡崎店;City League (JP);8;ちると;mega venusaur ogerpon
31 Jan 26;3910;Aichi;BOOKOFF SUPER BAZAAR 248号西友岡崎店;City League (JP);9;ヤムイ;grimmsnarl froslass
31 Jan 26;3910;Aichi;BOOKOFF SUPER BAZAAR 248号西友岡崎店;City League (JP);10;よしよ;mega lucario hariyama
31 Jan 26;3910;Aichi;BOOKOFF SUPER BAZAAR 248号西友岡崎店;City League (JP);11;田島ひかる;zoroark dusclops
31 Jan 26;3910;Aichi;BOOKOFF SUPER BAZAAR 248号西友岡崎店;City League (JP);14;もつ;toxtricity yveltal
31 Jan 26;3910;Aichi;BOOKOFF SUPER BAZAAR 248号西友岡崎店;City League (JP);15;エリセオ;grimmsnarl froslass
31 Jan 26;3910;Aichi;BOOKOFF SUPER BAZAAR 248号西友岡崎店;City League (JP);16;ヒロ;archaludon
31 Jan 26;3909;Kanagawa;BOOKOFFSUPERBAZAARノースポート・モール店;City League (JP);1;しゅんや;alakazam dudunsparce
31 Jan 26;3909;Kanagawa;BOOKOFFSUPERBAZAARノースポート・モール店;City League (JP);2;なべだい;mega starmie mega froslass
31 Jan 26;3909;Kanagawa;BOOKOFFSUPERBAZAARノースポート・モール店;City League (JP);3;とげきす;toxtricity fezandipiti
31 Jan 26;3909;Kanagawa;BOOKOFFSUPERBAZAARノースポート・モール店;City League (JP);4;ぱすかる;dipplin thwackey
31 Jan 26;3909;Kanagawa;BOOKOFFSUPERBAZAARノースポート・モール店;City League (JP);5;ぐでひら;zoroark darmanitan
31 Jan 26;3909;Kanagawa;BOOKOFFSUPERBAZAARノースポート・モール店;City League (JP);6;ざわ;zoroark dusknoir
31 Jan 26;3909;Kanagawa;BOOKOFFSUPERBAZAARノースポート・モール店;City League (JP);7;チル;dragapult blaziken
31 Jan 26;3909;Kanagawa;BOOKOFFSUPERBAZAARノースポート・モール店;City League (JP);8;ぐーす;dragapult noctowl
31 Jan 26;3909;Kanagawa;BOOKOFFSUPERBAZAARノースポート・モール店;City League (JP);9;てん;mega lucario hariyama
31 Jan 26;3909;Kanagawa;BOOKOFFSUPERBAZAARノースポート・モール店;City League (JP);10;ドリル地割れ零度;hydreigon toxtricity
31 Jan 26;3909;Kanagawa;BOOKOFFSUPERBAZAARノースポート・モール店;City League (JP);11;大福;dragapult dusknoir
31 Jan 26;3909;Kanagawa;BOOKOFFSUPERBAZAARノースポート・モール店;City League (JP);12;けんてぃー;clefairy ogerpon
31 Jan 26;3909;Kanagawa;BOOKOFFSUPERBAZAARノースポート・モール店;City League (JP);13;たけ;decidueye vivillon
31 Jan 26;3909;Kanagawa;BOOKOFFSUPERBAZAARノースポート・モール店;City League (JP);14;コースケ;mega lucario hariyama
31 Jan 26;3909;Kanagawa;BOOKOFFSUPERBAZAARノースポート・モール店;City League (JP);15;とととん;dragapult dusknoir
31 Jan 26;3909;Kanagawa;BOOKOFFSUPERBAZAARノースポート・モール店;City League (JP);16;よるのたんか;dragapult noctowl
31 Jan 26;3908;Saitama;トレカショップKCC;City League (JP);1;アキサラ;grimmsnarl froslass
31 Jan 26;3908;Saitama;トレカショップKCC;City League (JP);2;シゲル;jellicent dusknoir
31 Jan 26;3908;Saitama;トレカショップKCC;City League (JP);3;しくじり;crustle mega kangaskhan
31 Jan 26;3908;Saitama;トレカショップKCC;City League (JP);4;まめ;dragapult dusknoir
31 Jan 26;3908;Saitama;トレカショップKCC;City League (JP);5;ぐるとんたん;grimmsnarl froslass
31 Jan 26;3908;Saitama;トレカショップKCC;City League (JP);6;かなちゃん;mega lucario hariyama
31 Jan 26;3908;Saitama;トレカショップKCC;City League (JP);7;けんじゃ;dragapult dusknoir
31 Jan 26;3908;Saitama;トレカショップKCC;City League (JP);8;タケ;mega lucario hariyama
31 Jan 26;3908;Saitama;トレカショップKCC;City League (JP);9;白ワニ;mega diancie dusknoir
31 Jan 26;3908;Saitama;トレカショップKCC;City League (JP);10;はっしー;zoroark darmanitan
31 Jan 26;3908;Saitama;トレカショップKCC;City League (JP);11;ポリゴン07号;mega lucario hariyama
31 Jan 26;3908;Saitama;トレカショップKCC;City League (JP);12;なでがた;honchkrow porygon-z
31 Jan 26;3908;Saitama;トレカショップKCC;City League (JP);13;わしづき;mega venusaur ogerpon
31 Jan 26;3908;Saitama;トレカショップKCC;City League (JP);14;ゆあマル;mega lucario hariyama
31 Jan 26;3908;Saitama;トレカショップKCC;City League (JP);15;あっびゃネズミ;dipplin thwackey
31 Jan 26;3908;Saitama;トレカショップKCC;City League (JP);16;こうちゃ;aegislash dudunsparce
31 Jan 26;3907;Shizuoka;駿河屋本店駿河屋ビル;City League (JP);1;けらたい;ogerpon arboliva
31 Jan 26;3907;Shizuoka;駿河屋本店駿河屋ビル;City League (JP);2;ゼロ;mega lucario hariyama
31 Jan 26;3907;Shizuoka;駿河屋本店駿河屋ビル;City League (JP);3;てっぴー;mega lucario solrock
31 Jan 26;3907;Shizuoka;駿河屋本店駿河屋ビル;City League (JP);4;ナナナ;greninja mega starmie
31 Jan 26;3907;Shizuoka;駿河屋本店駿河屋ビル;City League (JP);5;アツミン;dragapult blaziken
31 Jan 26;3907;Shizuoka;駿河屋本店駿河屋ビル;City League (JP);6;jabeue;dragapult noctowl
31 Jan 26;3907;Shizuoka;駿河屋本店駿河屋ビル;City League (JP);7;なんちゃ;dragapult blaziken
31 Jan 26;3907;Shizuoka;駿河屋本店駿河屋ビル;City League (JP);8;とうま;zoroark darmanitan
31 Jan 26;3907;Shizuoka;駿河屋本店駿河屋ビル;City League (JP);9;Twenty;noctowl ogerpon
31 Jan 26;3907;Shizuoka;駿河屋本店駿河屋ビル;City League (JP);10;虎遊;barbaracle okidogi
31 Jan 26;3907;Shizuoka;駿河屋本店駿河屋ビル;City League (JP);11;せきがはら;mega venusaur ogerpon
31 Jan 26;3907;Shizuoka;駿河屋本店駿河屋ビル;City League (JP);12;ももじ;barbaracle okidogi
31 Jan 26;3907;Shizuoka;駿河屋本店駿河屋ビル;City League (JP);13;げんばかんとく;mega lucario hariyama
31 Jan 26;3907;Shizuoka;駿河屋本店駿河屋ビル;City League (JP);14;こやま;mega lucario hariyama
31 Jan 26;3907;Shizuoka;駿河屋本店駿河屋ビル;City League (JP);15;ひるまっち;spidops
31 Jan 26;3907;Shizuoka;駿河屋本店駿河屋ビル;City League (JP);16;としあき;mega starmie mega froslass
31 Jan 26;3906;Kanagawa;青馬堂本店;City League (JP);1;ルナ;dragapult noctowl
31 Jan 26;3906;Kanagawa;青馬堂本店;City League (JP);2;ぽんぽち;mega meganium ogerpon
31 Jan 26;3906;Kanagawa;青馬堂本店;City League (JP);3;なおっと;mega lucario hariyama
31 Jan 26;3906;Kanagawa;青馬堂本店;City League (JP);4;やまぶき;honchkrow porygon-z
31 Jan 26;3906;Kanagawa;青馬堂本店;City League (JP);5;桔梗;garchomp roserade
31 Jan 26;3906;Kanagawa;青馬堂本店;City League (JP);6;ハバタクミギ;ogerpon mega venusaur
31 Jan 26;3906;Kanagawa;青馬堂本店;City League (JP);7;Takumi;mega lucario hariyama
31 Jan 26;3906;Kanagawa;青馬堂本店;City League (JP);8;ヨシノ;dragapult crobat
31 Jan 26;3906;Kanagawa;青馬堂本店;City League (JP);9;Shishimai ;garchomp roserade
31 Jan 26;3906;Kanagawa;青馬堂本店;City League (JP);10;ももせ;dragapult dusknoir
31 Jan 26;3906;Kanagawa;青馬堂本店;City League (JP);11;ガハラ;okidogi barbaracle
31 Jan 26;3906;Kanagawa;青馬堂本店;City League (JP);12;たまちゃん;mega lucario hariyama
31 Jan 26;3906;Kanagawa;青馬堂本店;City League (JP);13;イーピン;mega lucario hariyama
31 Jan 26;3906;Kanagawa;青馬堂本店;City League (JP);14;テフロン;honchkrow porygon-z
31 Jan 26;3906;Kanagawa;青馬堂本店;City League (JP);15;みなぞう;mega froslass mega starmie
31 Jan 26;3906;Kanagawa;青馬堂本店;City League (JP);16;ライラック;spidops mewtwo
31 Jan 26;3905;Saitama;TSUTAYA　伊奈店;City League (JP);1;ぽんず;dragapult dusknoir
31 Jan 26;3905;Saitama;TSUTAYA　伊奈店;City League (JP);2;さつき;mega starmie mega froslass
31 Jan 26;3905;Saitama;TSUTAYA　伊奈店;City League (JP);3;リョー;rillaboom dipplin
31 Jan 26;3905;Saitama;TSUTAYA　伊奈店;City League (JP);4;なおき;dragapult dusknoir
31 Jan 26;3905;Saitama;TSUTAYA　伊奈店;City League (JP);5;ハヤト;grimmsnarl froslass
31 Jan 26;3905;Saitama;TSUTAYA　伊奈店;City League (JP);6;やまだ;metagross jellicent
31 Jan 26;3905;Saitama;TSUTAYA　伊奈店;City League (JP);7;とんかつ;mega lucario solrock
31 Jan 26;3905;Saitama;TSUTAYA　伊奈店;City League (JP);8;ゆうた;zoroark darmanitan
31 Jan 26;3905;Saitama;TSUTAYA　伊奈店;City League (JP);9;れんれん;zoroark darmanitan
31 Jan 26;3905;Saitama;TSUTAYA　伊奈店;City League (JP);10;さく;mega lucario hariyama
31 Jan 26;3905;Saitama;TSUTAYA　伊奈店;City League (JP);11;ふなこし;dipplin thwackey
31 Jan 26;3905;Saitama;TSUTAYA　伊奈店;City League (JP);12;たけ;mega lucario hariyama
31 Jan 26;3905;Saitama;TSUTAYA　伊奈店;City League (JP);13;チルタリス;mega lucario hariyama
31 Jan 26;3905;Saitama;TSUTAYA　伊奈店;City League (JP);14;シャドウ;garchomp roserade
31 Jan 26;3905;Saitama;TSUTAYA　伊奈店;City League (JP);15;もる;zoroark
31 Jan 26;3905;Saitama;TSUTAYA　伊奈店;City League (JP);16;ヒロシ;mega lucario hariyama
31 Jan 26;3904;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);1;テン心;dragapult dusknoir
31 Jan 26;3904;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);2;つくし;ogerpon noctowl
31 Jan 26;3904;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);3;しょた;grimmsnarl dusknoir
31 Jan 26;3904;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);4;ダックス憤怒;mega starmie mega froslass
31 Jan 26;3904;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);5;クミクミ;dragapult dusknoir
31 Jan 26;3904;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);6;ぺこ;dragapult crobat
31 Jan 26;3904;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);7;セイユウ;grimmsnarl froslass
31 Jan 26;3904;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);8;雨音エマ;zoroark
31 Jan 26;3904;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);9;めたら;mega lucario hariyama
31 Jan 26;3904;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);10;えすたろう;archaludon
31 Jan 26;3904;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);11;ヨシ;archaludon
31 Jan 26;3904;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);12;つばさ;dipplin rillaboom
31 Jan 26;3904;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);13;ポキタ;mega venusaur ogerpon
31 Jan 26;3904;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);14;リュー;alakazam dudunsparce
31 Jan 26;3904;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);15;とや;mega lucario hariyama
31 Jan 26;3904;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);16;ラボ畜;dragapult dusknoir
31 Jan 26;3903;Hokkaido;ブックオフ　札幌南2条店;City League (JP);1;とり;mega lucario hariyama
31 Jan 26;3903;Hokkaido;ブックオフ　札幌南2条店;City League (JP);2;リオン;honchkrow porygon-z
31 Jan 26;3903;Hokkaido;ブックオフ　札幌南2条店;City League (JP);3;ちゃんまん;mega lucario hariyama
31 Jan 26;3903;Hokkaido;ブックオフ　札幌南2条店;City League (JP);4;しょう。;dragapult mega starmie
31 Jan 26;3903;Hokkaido;ブックオフ　札幌南2条店;City League (JP);5;すけ;mega lucario hariyama
31 Jan 26;3903;Hokkaido;ブックオフ　札幌南2条店;City League (JP);6;takeo;metagross empoleon
31 Jan 26;3903;Hokkaido;ブックオフ　札幌南2条店;City League (JP);7;でーもん;mega starmie mega froslass
31 Jan 26;3903;Hokkaido;ブックオフ　札幌南2条店;City League (JP);8;モリソン;mega lucario hariyama
31 Jan 26;3903;Hokkaido;ブックオフ　札幌南2条店;City League (JP);9;サイコパープル07号;mega venusaur ogerpon
31 Jan 26;3903;Hokkaido;ブックオフ　札幌南2条店;City League (JP);10;麻呂;mega meganium mega venusaur
31 Jan 26;3903;Hokkaido;ブックオフ　札幌南2条店;City League (JP);11;かえるん;grimmsnarl froslass
31 Jan 26;3903;Hokkaido;ブックオフ　札幌南2条店;City League (JP);12;めにてる;mega starmie mega froslass
31 Jan 26;3903;Hokkaido;ブックオフ　札幌南2条店;City League (JP);13;リン;dragapult jellicent
31 Jan 26;3903;Hokkaido;ブックオフ　札幌南2条店;City League (JP);14;BIGFRIEND;mega sharpedo toxtricity
31 Jan 26;3903;Hokkaido;ブックオフ　札幌南2条店;City League (JP);15;コチ;mega lucario hariyama
31 Jan 26;3903;Hokkaido;ブックオフ　札幌南2条店;City League (JP);16;トヨシ;dipplin thwackey
