meta;archetype;card_name;card_identifier;total_count;max_count;deck_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;type;image_url
City League;Froslass Solrock;Lillie's Determination;ASC_192;4;4;1;1;100,0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png
City League;Froslass Solrock;Air Balloon;ASC_181;2;2;1;1;100,0;ASC;;181;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png
SVI-MEG;Future Box;Iron Leaves ex;TEF_25;9;3;4;4;100,0;TEF;;25;Double Rare;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_025_R_EN_LG.png
SVI-MEG;Future Box;Teal Mask Ogerpon ex;TWM_25;2;2;1;4;25,0;TWM;;25;Double Rare;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_025_R_EN_LG.png
SVI-MEG;Future Box;Iron Moth;PAR_28;1;1;1;4;25,0;PAR;;28;Rare;RBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_028_R_EN_LG.png
SVI-MEG;Future Box;Iron Bundle;PAR_56;4;2;3;4;75,0;PAR;;56;Uncommon;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_056_R_EN_LG.png
SVI-MEG;Future Box;Iron Hands ex;PAR_70;1;1;1;4;25,0;PAR;;70;Double Rare;LBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_070_R_EN_LG.png
SVI-MEG;Future Box;Iron Thorns ex;TWM_77;2;2;1;4;25,0;TWM;;77;Double Rare;LBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_077_R_EN_LG.png
SVI-MEG;Future Box;Iron Crown ex;TEF_81;13;4;4;4;100,0;TEF;;81;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_081_R_EN_LG.png
SVI-MEG;Future Box;Iron Valiant ex;PAR_89;8;3;3;4;75,0;PAR;;89;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_089_R_EN_LG.png
SVI-MEG;Future Box;Mew ex;MEW_151;2;1;2;4;50,0;MEW;;151;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_151_R_EN_LG.png
SVI-MEG;Future Box;Fezandipiti ex;SFA_38;3;1;3;4;75,0;SFA;;38;Double Rare;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_038_R_EN_LG.png
SVI-MEG;Future Box;Miraidon;TEF_121;8;2;4;4;100,0;TEF;;121;Rare;NBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_121_R_EN_LG.png
SVI-MEG;Future Box;Miraidon ex;TEF_122;1;1;1;4;25,0;TEF;;122;Double Rare;NBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_122_R_EN_LG.png
SVI-MEG;Future Box;Squawkabilly ex;PAL_169;1;1;1;4;25,0;PAL;;169;Double Rare;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_169_R_EN_LG.png
SVI-MEG;Future Box;Grass Energy;SVE_17;18;7;4;4;100,0;SVE;;17;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_017_R_EN_LG.png
SVI-MEG;Future Box;Psychic Energy;SVE_21;16;6;4;4;100,0;SVE;;21;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_021_R_EN_LG.png
SVI-MEG;Future Box;Lightning Energy;SVE_20;6;3;2;4;50,0;SVE;;20;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_020_R_EN_LG.png
SVI-MEG;Future Box;Fire Energy;SVE_18;3;3;1;4;25,0;SVE;;18;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_018_R_EN_LG.png
SVI-MEG;Future Box;Nest Ball;SVI_181;8;3;4;4;100,0;SVI;;181;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_181_R_EN_LG.png
SVI-MEG;Future Box;Reboot Pod;TEF_158;4;1;4;4;100,0;TEF;;158;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_158_R_EN_LG.png
SVI-MEG;Future Box;Techno Radar;PRE_130;15;4;4;4;100,0;PRE;;130;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_130_R_EN_LG.png
SVI-MEG;Future Box;Earthen Vessel;PRE_106;3;1;3;4;75,0;PRE;;106;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_106_R_EN_LG.png
SVI-MEG;Future Box;Night Stretcher;SFA_61;3;2;2;4;50,0;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png
SVI-MEG;Future Box;Super Rod;PAL_188;3;2;2;4;50,0;PAL;;188;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_R_EN_LG.png
SVI-MEG;Future Box;Switch;MEG_130;8;4;2;4;50,0;MEG;;130;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_R_EN_LG.png
SVI-MEG;Future Box;Lost Vacuum;CRZ_135;1;1;1;4;25,0;CRZ;;135;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_135_R_EN_LG.png
SVI-MEG;Future Box;Pal Pad;SSH_172;1;1;1;4;25,0;SSH;;172;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_172_R_EN_LG.png
SVI-MEG;Future Box;Pokégear 3.0;SSH_174;3;3;1;4;25,0;SSH;;174;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_174_R_EN_LG.png
SVI-MEG;Future Box;Pokémon Catcher;SSH_175;2;2;1;4;25,0;SSH;;175;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_175_R_EN_LG.png
SVI-MEG;Future Box;Switch Cart;ASR_154;1;1;1;4;25,0;ASR;;154;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_154_R_EN_LG.png
SVI-MEG;Future Box;Jet Energy;PAL_190;4;2;2;4;50,0;PAL;;190;Uncommon;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_190_R_EN_LG.png
SVI-MEG;Future Box;Luminous Energy;PAL_191;1;1;1;4;25,0;PAL;;191;Uncommon;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_191_R_EN_LG.png
SVI-MEG;Future Box;Gravity Mountain;SSP_177;4;2;2;4;50,0;SSP;;177;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_177_R_EN_LG.png
SVI-MEG;Future Box;Area Zero Underdepths;PRE_94;3;3;1;4;25,0;PRE;;94;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_094_R_EN_LG.png
SVI-MEG;Future Box;Town Store;OBF_196;2;2;1;4;25,0;OBF;;196;Common;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_196_R_EN_LG.png
SVI-MEG;Future Box;Arven;SVI_166;13;4;4;4;100,0;SVI;;166;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_166_R_EN_LG.png
SVI-MEG;Future Box;Boss's Orders;ASC_183;7;3;3;4;75,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png
SVI-MEG;Future Box;Iono;PAL_185;9;4;3;4;75,0;PAL;;185;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_185_R_EN_LG.png
SVI-MEG;Future Box;Crispin;PRE_105;6;4;2;4;50,0;PRE;;105;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_105_R_EN_LG.png
SVI-MEG;Future Box;Penny;SVI_183;3;2;2;4;50,0;SVI;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_183_R_EN_LG.png
SVI-MEG;Future Box;Professor's Research;PRE_122;6;4;2;4;50,0;PRE;;122;Common;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_122_R_EN_LG.png
SVI-MEG;Future Box;Surfer;ASC_200;4;2;2;4;50,0;ASC;;200;Common;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_200_R_EN_LG.png
SVI-MEG;Future Box;Carmine;PRE_103;1;1;1;4;25,0;PRE;;103;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_103_R_EN_LG.png
SVI-MEG;Future Box;Lacey;PRE_114;2;2;1;4;25,0;PRE;;114;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_114_R_EN_LG.png
SVI-MEG;Future Box;Lillie's Determination;ASC_192;4;4;1;4;25,0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png
SVI-MEG;Future Box;Future Booster Energy Capsule;TEF_149;15;4;4;4;100,0;TEF;;149;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_149_R_EN_LG.png
SVI-MEG;Future Box;Exp. Share;SVI_174;3;2;2;4;50,0;SVI;;174;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_174_R_EN_LG.png
SVI-MEG;Future Box;Bravery Charm;PAL_173;2;2;1;4;25,0;PAL;;173;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_173_R_EN_LG.png
SVI-MEG;Future Box;Counter Gain;ASC_186;1;1;1;4;25,0;ASC;;186;Common;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_186_R_EN_LG.png
City League;Garchomp;Budew;PRE_4;1;1;1;2;50,0;PRE;;4;Common;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_004_R_EN_LG.png
City League;Garchomp;Cynthia's Roselia;DRI_7;1;1;1;2;50,0;DRI;;7;Common;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_007_R_EN_LG.png
City League;Garchomp;Cynthia's Roserade;DRI_8;1;1;1;2;50,0;DRI;;8;Rare;GStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_008_R_EN_LG.png
City League;Garchomp;Psyduck;ASC_39;1;1;1;2;50,0;ASC;;39;Common;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png
City League;Garchomp;Munkidori;TWM_95;2;2;1;2;50,0;TWM;;95;Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_095_R_EN_LG.png
City League;Garchomp;Cynthia's Gible;DRI_102;8;4;2;2;100,0;DRI;;102;Common;FBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_102_R_EN_LG.png
City League;Garchomp;Lunatone;MEG_74;2;2;1;2;50,0;MEG;;74;Rare;FBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_074_R_EN_LG.png
City League;Garchomp;Solrock;MEG_75;2;2;1;2;50,0;MEG;;75;Uncommon;FBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_075_R_EN_LG.png
City League;Garchomp;Cynthia's Gabite;DRI_103;8;4;2;2;100,0;DRI;;103;Common;FStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_103_R_EN_LG.png
City League;Garchomp;Cynthia's Garchomp ex;DRI_104;6;3;2;2;100,0;DRI;;104;Double Rare;FStage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_104_R_EN_LG.png
City League;Garchomp;Cynthia's Spiritomb;DRI_129;2;1;2;2;100,0;DRI;;129;Uncommon;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_129_R_EN_LG.png
City League;Garchomp;Fighting Energy;SVE_22;14;9;2;2;100,0;SVE;;22;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_022_R_EN_LG.png
City League;Garchomp;Darkness Energy;SVE_23;2;2;1;2;50,0;SVE;;23;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_023_R_EN_LG.png
City League;Garchomp;Fighting Gong;ASC_187;8;4;2;2;100,0;ASC;;187;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_187_R_EN_LG.png
City League;Garchomp;Night Stretcher;SFA_61;4;2;2;2;100,0;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png
City League;Garchomp;Poké Pad;ASC_198;8;4;2;2;100,0;ASC;;198;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_198_R_EN_LG.png
City League;Garchomp;Premium Power Pro;ASC_199;7;4;2;2;100,0;ASC;;199;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_199_R_EN_LG.png
City League;Garchomp;Prime Catcher;PRE_119;2;1;2;2;100,0;PRE;;119;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_119_R_EN_LG.png
City League;Garchomp;Buddy-Buddy Poffin;PRE_101;3;3;1;2;50,0;PRE;;101;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_101_R_EN_LG.png
City League;Garchomp;Rare Candy;MEG_125;1;1;1;2;50,0;MEG;;125;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_R_EN_LG.png
City League;Garchomp;Switch;MEG_130;1;1;1;2;50,0;MEG;;130;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_R_EN_LG.png
City League;Garchomp;Tool Scrapper;ASC_212;1;1;1;2;50,0;ASC;;212;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_212_R_EN_LG.png
City League;Garchomp;Rock Fighting Energy;M3_80;2;2;1;2;50,0;M3;;80;Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpc/M3/M3_80_R_JP_LG.png
City League;Garchomp;Team Rocket's Watchtower;ASC_210;2;2;1;2;50,0;ASC;;210;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_210_R_EN_LG.png
City League;Garchomp;Boss's Orders;ASC_183;5;3;2;2;100,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png
City League;Garchomp;Judge;SVI_176;6;3;2;2;100,0;SVI;;176;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_176_R_EN_LG.png
City League;Garchomp;Lillie's Determination;ASC_192;8;4;2;2;100,0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png
City League;Garchomp;Team Rocket's Petrel;ASC_207;3;2;2;2;100,0;ASC;;207;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_207_R_EN_LG.png
City League;Garchomp;Crispin;PRE_105;2;2;1;2;50,0;PRE;;105;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_105_R_EN_LG.png
City League;Garchomp;Hilda;WHT_84;1;1;1;2;50,0;WHT;;84;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_084_R_EN_LG.png
City League;Garchomp;Cynthia's Power Weight;DRI_162;5;3;2;2;100,0;DRI;;162;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_162_R_EN_LG.png
City League;Garchomp;Handheld Fan;TWM_150;1;1;1;2;50,0;TWM;;150;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_150_R_EN_LG.png
City League;Garchomp Mega Lucario;Shaymin;DRI_10;1;1;1;1;100,0;DRI;;10;Uncommon;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_010_R_EN_LG.png
City League;Garchomp Mega Lucario;Cynthia's Gible;DRI_102;3;3;1;1;100,0;DRI;;102;Common;FBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_102_R_EN_LG.png
City League;Garchomp Mega Lucario;Lunatone;MEG_74;2;2;1;1;100,0;MEG;;74;Rare;FBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_074_R_EN_LG.png
City League;Garchomp Mega Lucario;Riolu;MEG_76;2;2;1;1;100,0;MEG;;76;Common;FBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_076_R_EN_LG.png
City League;Garchomp Mega Lucario;Solrock;MEG_75;2;2;1;1;100,0;MEG;;75;Uncommon;FBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_075_R_EN_LG.png
City League;Garchomp Mega Lucario;Cynthia's Gabite;DRI_103;3;3;1;1;100,0;DRI;;103;Common;FStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_103_R_EN_LG.png
City League;Garchomp Mega Lucario;Cynthia's Garchomp ex;DRI_104;2;2;1;1;100,0;DRI;;104;Double Rare;FStage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_104_R_EN_LG.png
City League;Garchomp Mega Lucario;Mega Lucario ex;MEG_77;2;2;1;1;100,0;MEG;;77;Double Rare;FStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_077_R_EN_LG.png
City League;Garchomp Mega Lucario;Cynthia's Spiritomb;DRI_129;1;1;1;1;100,0;DRI;;129;Uncommon;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_129_R_EN_LG.png
City League;Garchomp Mega Lucario;Fighting Energy;SVE_22;9;9;1;1;100,0;SVE;;22;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_022_R_EN_LG.png
City League;Garchomp Mega Lucario;Buddy-Buddy Poffin;PRE_101;2;2;1;1;100,0;PRE;;101;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_101_R_EN_LG.png
City League;Garchomp Mega Lucario;Fighting Gong;ASC_187;4;4;1;1;100,0;ASC;;187;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_187_R_EN_LG.png
City League;Garchomp Mega Lucario;Night Stretcher;SFA_61;2;2;1;1;100,0;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png
City League;Garchomp Mega Lucario;Poké Pad;ASC_198;1;1;1;1;100,0;ASC;;198;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_198_R_EN_LG.png
City League;Garchomp Mega Lucario;Premium Power Pro;ASC_199;4;4;1;1;100,0;ASC;;199;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_199_R_EN_LG.png
City League;Garchomp Mega Lucario;Switch;MEG_130;1;1;1;1;100,0;MEG;;130;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_R_EN_LG.png
City League;Garchomp Mega Lucario;Ultra Ball;ASC_213;2;2;1;1;100,0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png
City League;Garchomp Mega Lucario;Unfair Stamp;TWM_165;1;1;1;1;100,0;TWM;;165;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_R_EN_LG.png
City League;Garchomp Mega Lucario;Team Rocket's Watchtower;ASC_210;2;2;1;1;100,0;ASC;;210;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_210_R_EN_LG.png
City League;Garchomp Mega Lucario;Boss's Orders;ASC_183;2;2;1;1;100,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png
City League;Garchomp Mega Lucario;Judge;SVI_176;2;2;1;1;100,0;SVI;;176;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_176_R_EN_LG.png
City League;Garchomp Mega Lucario;Lillie's Determination;ASC_192;4;4;1;1;100,0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png
City League;Garchomp Mega Lucario;Team Rocket's Petrel;ASC_207;3;3;1;1;100,0;ASC;;207;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_207_R_EN_LG.png
City League;Garchomp Mega Lucario;Air Balloon;ASC_181;1;1;1;1;100,0;ASC;;181;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png
City League;Garchomp Mega Lucario;Cynthia's Power Weight;DRI_162;2;2;1;1;100,0;DRI;;162;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_162_R_EN_LG.png
City League;Garchomp Roserade;Cynthia's Roselia;DRI_7;449;4;149;149;100,0;DRI;;7;Common;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_007_R_EN_LG.png
City League;Garchomp Roserade;Shaymin;DRI_10;41;1;41;149;27,5;DRI;;10;Uncommon;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_010_R_EN_LG.png
City League;Garchomp Roserade;Budew;ASC_16;34;1;34;149;22,8;ASC;;16;Common;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_016_R_EN_LG.png
City League;Garchomp Roserade;Maractus;JTG_8;1;1;1;149;0,7;JTG;;8;Uncommon;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_008_R_EN_LG.png
City League;Garchomp Roserade;Cynthia's Roserade;DRI_8;441;3;149;149;100,0;DRI;;8;Rare;GStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_008_R_EN_LG.png
City League;Garchomp Roserade;Psyduck;ASC_39;15;1;15;149;10,1;ASC;;39;Common;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png
City League;Garchomp Roserade;Munkidori;TWM_95;13;2;8;149;5,4;TWM;;95;Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_095_R_EN_LG.png
City League;Garchomp Roserade;Togepi;SSP_70;2;1;2;149;1,3;SSP;;70;Common;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_070_R_EN_LG.png
City League;Garchomp Roserade;Flutter Mane;TEF_78;1;1;1;149;0,7;TEF;;78;Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_078_R_EN_LG.png
City League;Garchomp Roserade;Togekiss;SSP_72;2;1;2;149;1,3;SSP;;72;Rare;PStage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_072_R_EN_LG.png
City League;Garchomp Roserade;Cynthia's Gible;DRI_102;595;4;149;149;100,0;DRI;;102;Common;FBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_102_R_EN_LG.png
City League;Garchomp Roserade;Cornerstone Mask Ogerpon ex;TWM_112;23;1;23;149;15,4;TWM;;112;Double Rare;FBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_112_R_EN_LG.png
City League;Garchomp Roserade;Binacle;M3_41;1;1;1;149;0,7;M3;;41;Common;FBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpc/M3/M3_41_R_JP_LG.png
City League;Garchomp Roserade;Cynthia's Gabite;DRI_103;588;4;149;149;100,0;DRI;;103;Common;FStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_103_R_EN_LG.png
City League;Garchomp Roserade;Cynthia's Garchomp ex;DRI_104;447;4;149;149;100,0;DRI;;104;Double Rare;FStage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_104_R_EN_LG.png
City League;Garchomp Roserade;Barbaracle;M3_42;1;1;1;149;0,7;M3;;42;Uncommon;FStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpc/M3/M3_42_R_JP_LG.png
City League;Garchomp Roserade;Cynthia's Spiritomb;DRI_129;146;2;143;149;96,0;DRI;;129;Uncommon;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_129_R_EN_LG.png
City League;Garchomp Roserade;Fezandipiti ex;ASC_142;1;1;1;149;0,7;ASC;;142;Double Rare;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png
